pais,año,indice_quiebras_eurostat
North Macedonia,2021,-33.3
North Macedonia,2022,-40.0
North Macedonia,2023,0.0
North Macedonia,2024,41.7
North Macedonia,2025,11.8
Malta,2016,20.0
Malta,2017,-16.7
Malta,2018,-40.0
Malta,2019,233.3
Malta,2020,-20.0
Malta,2021,25.0
Malta,2022,10.0
Malta,2023,54.5
Malta,2024,-5.9
Malta,2025,-68.8
Netherlands,2015,-19.4
Netherlands,2016,-16.8
Netherlands,2017,-27.7
Netherlands,2018,-16.1
Netherlands,2019,6.4
Netherlands,2020,-20.4
Netherlands,2021,-39.1
Netherlands,2022,8.6
Netherlands,2023,47.5
Netherlands,2024,36.7
Netherlands,2025,-13.2
Norway,2016,-7.9
Norway,2017,14.0
Norway,2018,3.2
Norway,2019,7.5
Norway,2020,-11.0
Norway,2021,-24.7
Norway,2022,5.8
Norway,2023,13.2
Norway,2024,19.0
Norway,2025,13.2
Poland,2015,20.5
Poland,2016,-23.6
Poland,2017,5.0
Poland,2018,13.0
Poland,2019,-11.5
Poland,2020,-5.9
Poland,2021,-15.0
Poland,2022,-10.3
Poland,2023,18.1
Poland,2024,2.7
Poland,2025,-18.9
Portugal,2015,184.2
Portugal,2016,-21.0
Portugal,2017,-14.4
Portugal,2018,-21.5
Portugal,2019,-11.6
Portugal,2020,-6.7
Portugal,2021,-10.4
Portugal,2022,-12.1
Portugal,2023,16.8
Portugal,2024,6.0
Portugal,2025,6.2
Romania,2016,-53.9
Romania,2017,8.1
Romania,2018,30.8
Romania,2019,21.7
Romania,2020,-8.4
Romania,2021,38.1
Romania,2022,-61.9
Romania,2023,-16.8
Romania,2024,14.8
Romania,2025,19.0
Serbia,2022,
Serbia,2023,
Serbia,2024,
Serbia,2025,
Sweden,2022,2.9
Sweden,2023,20.2
Sweden,2024,44.7
Sweden,2025,-2.0
Slovenia,2016,-0.4
Slovenia,2017,-3.8
Slovenia,2018,1.3
Slovenia,2019,19.1
Slovenia,2020,-23.7
Slovenia,2021,-14.8
Slovenia,2022,-8.4
Slovenia,2023,-11.7
Slovenia,2024,1.4
Slovenia,2025,10.2
Slovakia,2016,-14.6
Slovakia,2017,84.3
Slovakia,2018,113.3
Slovakia,2019,10.9
Slovakia,2020,-17.4
Slovakia,2021,-5.3
Slovakia,2022,-25.8
Slovakia,2023,15.8
Slovakia,2024,5.8
Slovakia,2025,31.1
Ukraine,2022,-42.7
Ukraine,2023,95.6
Ukraine,2024,17.3
Ukraine,2025,-9.9
Kosovo*,2022,20.1
Kosovo*,2023,11.4
Kosovo*,2024,29.1
Kosovo*,2025,-35.8
Belgium,2015,100.0
Belgium,2016,99.0
Belgium,2017,102.3
Belgium,2018,135.2
Belgium,2019,162.4
Belgium,2020,105.5
Belgium,2021,90.7
Belgium,2022,141.1
Belgium,2023,149.2
Bulgaria,2015,100.0
Bulgaria,2016,60.2
Bulgaria,2017,82.5
Bulgaria,2018,66.1
Bulgaria,2019,60.8
Bulgaria,2020,48.5
Bulgaria,2021,55.6
Bulgaria,2022,66.1
Bulgaria,2023,35.7
Cyprus,2015,100.0
Cyprus,2016,150.0
Cyprus,2017,100.0
Cyprus,2018,100.0
Cyprus,2019,0.0
Cyprus,2020,0.0
Cyprus,2021,100.0
Cyprus,2022,0.0
Cyprus,2023,0.0
Germany,2015,100.0
Germany,2016,93.7
Germany,2017,89.5
Germany,2018,91.2
Germany,2019,89.8
Germany,2020,76.1
Germany,2021,81.2
Germany,2022,79.2
Germany,2023,100.2
Denmark,2015,100.0
Denmark,2016,169.0
Denmark,2017,175.6
Denmark,2018,213.7
Denmark,2019,264.9
Denmark,2020,164.9
Denmark,2021,254.2
Denmark,2022,238.7
Denmark,2023,198.2
Euro area - 19 countries  (2015-2022),2015,100.0
Euro area - 19 countries  (2015-2022),2016,94.4
Euro area - 19 countries  (2015-2022),2017,95.1
Euro area - 19 countries  (2015-2022),2018,98.3
Euro area - 19 countries  (2015-2022),2019,98.0
Euro area - 19 countries  (2015-2022),2020,80.5
Euro area - 19 countries  (2015-2022),2021,100.0
Euro area - 19 countries  (2015-2022),2022,109.7
Euro area - 19 countries  (2015-2022),2023,121.0
Euro area – 20 countries (2023-2025),2015,100.0
Euro area – 20 countries (2023-2025),2016,96.2
Euro area – 20 countries (2023-2025),2017,96.4
Euro area – 20 countries (2023-2025),2018,99.2
Euro area – 20 countries (2023-2025),2019,98.5
Euro area – 20 countries (2023-2025),2020,80.8
Euro area – 20 countries (2023-2025),2021,100.5
Euro area – 20 countries (2023-2025),2022,110.4
Euro area – 20 countries (2023-2025),2023,121.3
Estonia,2015,100.0
Estonia,2016,100.0
Estonia,2017,120.0
Estonia,2018,60.0
Estonia,2019,120.0
Estonia,2020,100.0
Estonia,2021,100.0
Estonia,2022,100.0
Estonia,2023,160.0
Spain,2015,100.0
Spain,2016,95.9
Spain,2017,108.5
Spain,2018,105.2
Spain,2019,99.3
Spain,2020,135.4
Spain,2021,302.2
Spain,2022,332.8
Spain,2023,314.4
European Union - 27 countries (from 2020),2015,100.0
European Union - 27 countries (from 2020),2016,94.4
European Union - 27 countries (from 2020),2017,97.8
European Union - 27 countries (from 2020),2018,100.0
European Union - 27 countries (from 2020),2019,100.0
European Union - 27 countries (from 2020),2020,83.2
European Union - 27 countries (from 2020),2021,100.1
European Union - 27 countries (from 2020),2022,106.9
European Union - 27 countries (from 2020),2023,120.0
France,2015,100.0
France,2016,94.7
France,2017,93.1
France,2018,91.6
France,2019,89.3
France,2020,54.8
France,2021,44.7
France,2022,72.0
France,2023,95.5
Croatia,2015,100.0
Croatia,2016,506.3
Croatia,2017,396.8
Croatia,2018,311.9
Croatia,2019,200.8
Croatia,2020,169.8
Croatia,2021,200.8
Croatia,2022,270.6
Croatia,2023,187.3
Hungary,2015,
Hungary,2016,
Hungary,2017,
Hungary,2018,
Hungary,2019,
Hungary,2020,
Hungary,2021,31.1
Hungary,2022,63.2
Hungary,2023,150.5
Iceland,2015,100.0
Iceland,2016,200.0
Iceland,2017,137.9
Iceland,2018,227.6
Iceland,2019,141.4
Iceland,2020,148.3
Iceland,2021,186.2
Iceland,2022,55.2
Iceland,2023,241.4
Italy,2015,100.0
Italy,2016,100.7
Italy,2017,105.6
Italy,2018,101.2
Italy,2019,102.3
Italy,2020,69.8
Italy,2021,90.9
Italy,2022,70.2
Italy,2023,81.9
Lithuania,2015,100.0
Lithuania,2016,130.0
Lithuania,2017,180.0
Lithuania,2018,143.8
Lithuania,2019,85.0
Lithuania,2020,37.5
Lithuania,2021,47.5
Lithuania,2022,47.5
Lithuania,2023,57.5
Luxembourg,2015,100.0
Luxembourg,2016,172.2
Luxembourg,2017,161.1
Luxembourg,2018,211.1
Luxembourg,2019,194.4
Luxembourg,2020,222.2
Luxembourg,2021,244.4
Luxembourg,2022,222.2
Luxembourg,2023,144.4
Latvia,2015,100.0
Latvia,2016,77.4
Latvia,2017,61.3
Latvia,2018,71.0
Latvia,2019,41.9
Latvia,2020,48.4
Latvia,2021,19.4
Latvia,2022,25.8
Latvia,2023,38.7
Netherlands,2015,100.0
Netherlands,2016,89.7
Netherlands,2017,66.6
Netherlands,2018,69.3
Netherlands,2019,72.3
Netherlands,2020,62.0
Netherlands,2021,29.5
Netherlands,2022,45.8
Netherlands,2023,61.3
Norway,2015,100.0
Norway,2016,104.1
Norway,2017,117.1
Norway,2018,133.5
Norway,2019,125.9
Norway,2020,137.1
Norway,2021,97.1
Norway,2022,119.4
Norway,2023,155.9
Poland,2015,100.0
Poland,2016,82.4
Poland,2017,147.1
Poland,2018,135.3
Poland,2019,141.2
Poland,2020,141.2
Poland,2021,100.0
Poland,2022,70.6
Poland,2023,105.9
Portugal,2015,100.0
Portugal,2016,77.8
Portugal,2017,61.1
Portugal,2018,49.3
Portugal,2019,46.7
Portugal,2020,58.9
Portugal,2021,56.3
Portugal,2022,40.4
Portugal,2023,44.1
Romania,2015,100.0
Romania,2016,51.5
Romania,2017,51.2
Romania,2018,72.9
Romania,2019,82.8
Romania,2020,96.8
Romania,2021,133.2
Romania,2022,56.8
Romania,2023,58.4
Slovenia,2015,100.0
Slovenia,2016,80.0
Slovenia,2017,91.7
Slovenia,2018,76.7
Slovenia,2019,100.0
Slovenia,2020,76.7
Slovenia,2021,58.3
Slovenia,2022,60.0
Slovenia,2023,56.7
Slovakia,2015,100.0
Slovakia,2016,80.0
Slovakia,2017,290.0
Slovakia,2018,720.0
Slovakia,2019,840.0
Slovakia,2020,570.0
Slovakia,2021,430.0
Slovakia,2022,410.0
Slovakia,2023,350.0
Austria,2019,205.4
Austria,2020,131.4
Austria,2021,100.0
Austria,2022,205.4
Austria,2023,227.4
Austria,2024,272.2
Austria,2025,253.8
Belgium,2015,110.3
Belgium,2016,109.2
Belgium,2017,112.8
Belgium,2018,149.1
Belgium,2019,179.0
Belgium,2020,116.4
Belgium,2021,100.0
Belgium,2022,155.6
Belgium,2023,164.6
Belgium,2024,162.1
Belgium,2025,168.3
Bulgaria,2015,180.0
Bulgaria,2016,108.4
Bulgaria,2017,158.9
Bulgaria,2018,118.9
Bulgaria,2019,109.5
Bulgaria,2020,87.4
Bulgaria,2021,100.0
Bulgaria,2022,118.9
Bulgaria,2023,64.2
Bulgaria,2024,60.0
Bulgaria,2025,70.5
Cyprus,2015,100.0
Cyprus,2016,150.0
Cyprus,2017,100.0
Cyprus,2018,100.0
Cyprus,2019,0.0
Cyprus,2020,0.0
Cyprus,2021,100.0
Cyprus,2022,0.0
Cyprus,2023,0.0
Cyprus,2024,0.0
Cyprus,2025,0.0
Czechia,2021,100.0
Czechia,2022,131.6
Czechia,2023,113.6
Czechia,2024,145.1
Czechia,2025,184.0
Germany,2015,123.2
Germany,2016,115.4
Germany,2017,110.3
Germany,2018,112.3
Germany,2019,110.6
Germany,2020,93.8
Germany,2021,100.0
Germany,2022,97.6
Germany,2023,123.2
Germany,2024,131.9
Germany,2025,132.4
Denmark,2015,39.4
Denmark,2016,66.7
Denmark,2017,69.2
Denmark,2018,84.3
Denmark,2019,104.5
Denmark,2020,64.3
Denmark,2021,100.0
Denmark,2022,93.2
Denmark,2023,77.5
Denmark,2024,79.3
Denmark,2025,79.1
Euro area - 19 countries  (2015-2022),2015,174.1
Euro area - 19 countries  (2015-2022),2016,162.3
Euro area - 19 countries  (2015-2022),2017,151.2
Euro area - 19 countries  (2015-2022),2018,150.6
Euro area - 19 countries  (2015-2022),2019,148.2
Euro area - 19 countries  (2015-2022),2020,110.9
Euro area - 19 countries  (2015-2022),2021,100.0
Euro area - 19 countries  (2015-2022),2022,125.0
Euro area - 19 countries  (2015-2022),2023,151.0
Euro area – 20 countries (2023-2025),2015,173.3
Euro area – 20 countries (2023-2025),2016,163.0
Euro area – 20 countries (2023-2025),2017,151.5
Euro area – 20 countries (2023-2025),2018,150.7
Euro area – 20 countries (2023-2025),2019,147.9
Euro area – 20 countries (2023-2025),2020,110.7
Euro area – 20 countries (2023-2025),2021,100.0
Euro area – 20 countries (2023-2025),2022,138.7
Euro area – 20 countries (2023-2025),2023,214.5
Euro area – 20 countries (2023-2025),2024,216.3
Euro area – 20 countries (2023-2025),2025,285.0
Euro area – 21 countries (from 2026),2015,173.4
Euro area – 21 countries (from 2026),2016,162.4
Euro area – 21 countries (from 2026),2017,151.6
Euro area – 21 countries (from 2026),2018,150.3
Euro area – 21 countries (from 2026),2019,147.5
Euro area – 21 countries (from 2026),2020,110.5
Euro area – 21 countries (from 2026),2021,100.0
Euro area – 21 countries (from 2026),2022,138.5
Euro area – 21 countries (from 2026),2023,213.0
Euro area – 21 countries (from 2026),2024,214.7
Euro area – 21 countries (from 2026),2025,282.8
Estonia,2015,100.0
Estonia,2016,100.0
Estonia,2017,120.0
Estonia,2018,60.0
Estonia,2019,120.0
Estonia,2020,100.0
Estonia,2021,100.0
Estonia,2022,100.0
Estonia,2023,160.0
Estonia,2024,180.0
Estonia,2025,80.0
Greece,2021,
Greece,2022,
Greece,2023,
Greece,2024,1800.0
Greece,2025,
Spain,2015,33.1
Spain,2016,31.7
Spain,2017,35.9
Spain,2018,34.8
Spain,2019,32.8
Spain,2020,44.8
Spain,2021,100.0
Spain,2022,110.1
Spain,2023,92.7
Spain,2024,110.5
Spain,2025,107.2
European Union - 27 countries (from 2020),2015,168.6
European Union - 27 countries (from 2020),2016,153.8
European Union - 27 countries (from 2020),2017,149.6
European Union - 27 countries (from 2020),2018,147.3
European Union - 27 countries (from 2020),2019,144.1
European Union - 27 countries (from 2020),2020,111.4
European Union - 27 countries (from 2020),2021,100.0
European Union - 27 countries (from 2020),2022,131.6
European Union - 27 countries (from 2020),2023,203.8
European Union - 27 countries (from 2020),2024,201.7
European Union - 27 countries (from 2020),2025,255.2
Finland,2020,98.2
Finland,2021,100.0
Finland,2022,123.2
Finland,2023,161.9
Finland,2024,188.1
Finland,2025,228.0
France,2015,223.6
France,2016,211.7
France,2017,208.2
France,2018,204.7
France,2019,199.7
France,2020,122.6
France,2021,100.0
France,2022,160.9
France,2023,215.8
France,2024,237.6
France,2025,267.3
Croatia,2015,49.8
Croatia,2016,252.2
Croatia,2017,197.6
Croatia,2018,155.3
Croatia,2019,100.0
Croatia,2020,84.6
Croatia,2021,100.0
Croatia,2022,134.8
Croatia,2023,93.3
Croatia,2024,96.8
Croatia,2025,72.3
Hungary,2015,
Hungary,2016,
Hungary,2017,
Hungary,2018,
Hungary,2019,
Hungary,2020,
Hungary,2021,100.0
Hungary,2022,203.5
Hungary,2023,484.5
Hungary,2024,392.3
Hungary,2025,357.0
Iceland,2015,54.5
Iceland,2016,105.5
Iceland,2017,74.5
Iceland,2018,120.0
Iceland,2019,74.5
Iceland,2020,80.0
Iceland,2021,100.0
Iceland,2022,29.1
Iceland,2023,134.5
Iceland,2024,72.7
Iceland,2025,94.5
Italy,2015,110.0
Italy,2016,110.7
Italy,2017,116.1
Italy,2018,111.3
Italy,2019,112.5
Italy,2020,76.7
Italy,2021,100.0
Italy,2022,77.2
Italy,2023,90.0
Italy,2024,91.8
Italy,2025,115.9
Lithuania,2015,210.5
Lithuania,2016,273.7
Lithuania,2017,378.9
Lithuania,2018,302.6
Lithuania,2019,178.9
Lithuania,2020,78.9
Lithuania,2021,100.0
Lithuania,2022,100.0
Lithuania,2023,121.1
Lithuania,2024,118.4
Lithuania,2025,73.7
Luxembourg,2015,40.9
Luxembourg,2016,70.5
Luxembourg,2017,65.9
Luxembourg,2018,84.1
Luxembourg,2019,79.5
Luxembourg,2020,90.9
Luxembourg,2021,100.0
Luxembourg,2022,90.9
Luxembourg,2023,59.1
Luxembourg,2024,97.7
Luxembourg,2025,106.8
Latvia,2015,516.7
Latvia,2016,400.0
Latvia,2017,316.7
Latvia,2018,366.7
Latvia,2019,216.7
Latvia,2020,250.0
Latvia,2021,100.0
Latvia,2022,133.3
Latvia,2023,200.0
Latvia,2024,133.3
Latvia,2025,266.7
Montenegro,2021,100.0
Montenegro,2022,112.0
Montenegro,2023,80.0
Montenegro,2024,52.0
Montenegro,2025,
North Macedonia,2020,88.2
North Macedonia,2021,100.0
North Macedonia,2022,52.9
North Macedonia,2023,70.6
North Macedonia,2024,64.7
North Macedonia,2025,41.2
Malta,2015,0.0
Malta,2016,100.0
Malta,2017,33.3
Malta,2018,100.0
Malta,2019,66.7
Malta,2020,66.7
Malta,2021,100.0
Malta,2022,33.3
Malta,2023,233.3
Malta,2024,0.0
Malta,2025,33.3
Netherlands,2015,338.8
Netherlands,2016,303.9
Netherlands,2017,225.6
Netherlands,2018,234.9
Netherlands,2019,245.0
Netherlands,2020,210.1
Netherlands,2021,100.0
Netherlands,2022,155.0
Netherlands,2023,207.8
Netherlands,2024,252.7
Netherlands,2025,207.0
Norway,2015,103.0
Norway,2016,107.3
Norway,2017,120.6
Norway,2018,137.6
Norway,2019,129.7
Norway,2020,141.2
Norway,2021,100.0
Norway,2022,123.0
Norway,2023,160.6
Norway,2024,129.1
Norway,2025,160.6
Poland,2015,100.0
Poland,2016,82.4
Poland,2017,147.1
Poland,2018,135.3
Poland,2019,141.2
Poland,2020,141.2
Poland,2021,100.0
Poland,2022,70.6
Poland,2023,105.9
Poland,2024,76.5
Poland,2025,58.8
Portugal,2015,177.6
Portugal,2016,138.2
Portugal,2017,108.6
Portugal,2018,87.5
Portugal,2019,82.9
Portugal,2020,104.6
Portugal,2021,100.0
Portugal,2022,71.7
Portugal,2023,78.3
Portugal,2024,86.8
Portugal,2025,71.7
Romania,2015,75.1
Romania,2016,38.6
Romania,2017,38.4
Romania,2018,54.7
Romania,2019,62.2
Romania,2020,72.6
Romania,2021,100.0
Romania,2022,42.7
Romania,2023,43.9
Romania,2024,46.5
Romania,2025,56.1
Serbia,2021,
Serbia,2022,
Serbia,2023,
Serbia,2024,
Serbia,2025,
Sweden,2021,100.0
Sweden,2022,101.5
Sweden,2023,134.7
Sweden,2024,161.3
Sweden,2025,158.1
Slovenia,2015,171.4
Slovenia,2016,137.1
Slovenia,2017,157.1
Slovenia,2018,131.4
Slovenia,2019,171.4
Slovenia,2020,131.4
Slovenia,2021,100.0
Slovenia,2022,102.9
Slovenia,2023,97.1
Slovenia,2024,88.6
Slovenia,2025,91.4
Slovakia,2015,23.3
Slovakia,2016,18.6
Slovakia,2017,67.4
Slovakia,2018,167.4
Slovakia,2019,195.3
Slovakia,2020,132.6
Slovakia,2021,100.0
Slovakia,2022,95.3
Slovakia,2023,81.4
Slovakia,2024,65.1
Slovakia,2025,76.7
Ukraine,2021,100.0
Ukraine,2022,35.7
Ukraine,2023,57.1
Ukraine,2024,57.1
Ukraine,2025,78.6
Kosovo*,2021,100.0
Kosovo*,2022,119.8
Kosovo*,2023,58.1
Kosovo*,2024,54.7
Kosovo*,2025,28.1
Austria,2020,-36.0
Austria,2021,-23.9
Austria,2022,105.4
Austria,2023,10.7
Austria,2024,19.7
Austria,2025,-6.8
Belgium,2015,-11.7
Belgium,2016,-1.0
Belgium,2017,3.3
Belgium,2018,32.2
Belgium,2019,20.1
Belgium,2020,-35.0
Belgium,2021,-14.1
Belgium,2022,55.6
Belgium,2023,5.8
Belgium,2024,-1.5
Belgium,2025,3.8
Bulgaria,2015,-3.4
Bulgaria,2016,-39.8
Bulgaria,2017,46.6
Bulgaria,2018,-25.2
Bulgaria,2019,-7.9
Bulgaria,2020,-20.2
Bulgaria,2021,14.4
Bulgaria,2022,18.9
Bulgaria,2023,-46.0
Bulgaria,2024,-6.5
Bulgaria,2025,17.5
Cyprus,2016,50.0
Cyprus,2017,-33.3
Cyprus,2018,0.0
Czechia,2022,31.6
Czechia,2023,-13.7
Czechia,2024,27.7
Czechia,2025,26.8
Germany,2015,-1.5
Germany,2016,-6.3
Germany,2017,-4.4
Germany,2018,1.8
Germany,2019,-1.5
Germany,2020,-15.2
Germany,2021,6.6
Germany,2022,-2.4
Germany,2023,26.2
Germany,2024,7.1
Germany,2025,0.4
Denmark,2015,-3.4
Denmark,2016,69.3
Denmark,2017,3.7
Denmark,2018,21.8
Denmark,2019,24.0
Denmark,2020,-38.5
Denmark,2021,55.5
Denmark,2022,-6.8
Denmark,2023,-16.8
Denmark,2024,2.3
Denmark,2025,-0.3
Euro area - 19 countries  (2015-2022),2015,-0.9
Euro area - 19 countries  (2015-2022),2016,-6.8
Euro area - 19 countries  (2015-2022),2017,-6.8
Euro area - 19 countries  (2015-2022),2018,-0.4
Euro area - 19 countries  (2015-2022),2019,-1.6
Euro area - 19 countries  (2015-2022),2020,-25.2
Euro area - 19 countries  (2015-2022),2021,-9.8
Euro area - 19 countries  (2015-2022),2022,25.0
Euro area - 19 countries  (2015-2022),2023,20.8
Euro area – 20 countries (2023-2025),2015,-0.9
Euro area – 20 countries (2023-2025),2016,-5.9
Euro area – 20 countries (2023-2025),2017,-7.1
Euro area – 20 countries (2023-2025),2018,-0.5
Euro area – 20 countries (2023-2025),2019,-1.9
Euro area – 20 countries (2023-2025),2020,-25.2
Euro area – 20 countries (2023-2025),2021,-9.7
Euro area – 20 countries (2023-2025),2022,38.7
Euro area – 20 countries (2023-2025),2023,54.7
Euro area – 20 countries (2023-2025),2024,0.8
Euro area – 20 countries (2023-2025),2025,31.8
Euro area – 21 countries (from 2026),2015,-0.9
Euro area – 21 countries (from 2026),2016,-6.3
Euro area – 21 countries (from 2026),2017,-6.7
Euro area – 21 countries (from 2026),2018,-0.9
Euro area – 21 countries (from 2026),2019,-1.9
Euro area – 21 countries (from 2026),2020,-25.1
Euro area – 21 countries (from 2026),2021,-9.5
Euro area – 21 countries (from 2026),2022,38.5
Euro area – 21 countries (from 2026),2023,53.8
Euro area – 21 countries (from 2026),2024,0.8
Euro area – 21 countries (from 2026),2025,31.7
Estonia,2015,25.0
Estonia,2016,0.0
Estonia,2017,20.0
Estonia,2018,-50.0
Estonia,2019,100.0
Estonia,2020,-16.7
Estonia,2021,0.0
Estonia,2022,0.0
Estonia,2023,60.0
Estonia,2024,12.5
Estonia,2025,-55.6
Greece,2022,
Greece,2023,
Greece,2024,
Greece,2025,
Spain,2015,-12.2
Spain,2016,-4.2
Spain,2017,13.2
Spain,2018,-3.1
Spain,2019,-5.7
Spain,2020,36.6
Spain,2021,123.2
Spain,2022,10.1
Spain,2023,-15.8
Spain,2024,19.2
Spain,2025,-3.0
European Union - 27 countries (from 2020),2015,-6.7
European Union - 27 countries (from 2020),2016,-8.8
European Union - 27 countries (from 2020),2017,-2.7
European Union - 27 countries (from 2020),2018,-1.5
European Union - 27 countries (from 2020),2019,-2.2
European Union - 27 countries (from 2020),2020,-22.7
European Union - 27 countries (from 2020),2021,-10.2
European Union - 27 countries (from 2020),2022,31.6
European Union - 27 countries (from 2020),2023,54.9
European Union - 27 countries (from 2020),2024,-1.0
European Union - 27 countries (from 2020),2025,26.5
Finland,2021,1.8
Finland,2022,23.2
Finland,2023,31.4
Finland,2024,16.2
Finland,2025,21.2
France,2015,6.6
France,2016,-5.3
France,2017,-1.7
France,2018,-1.7
France,2019,-2.4
France,2020,-38.6
France,2021,-18.4
France,2022,60.9
France,2023,34.1
France,2024,10.1
France,2025,12.5
Croatia,2016,406.4
Croatia,2017,-21.6
Croatia,2018,-21.4
Croatia,2019,-35.6
Croatia,2020,-15.4
Croatia,2021,18.2
Croatia,2022,34.8
Croatia,2023,-30.8
Croatia,2024,3.8
Croatia,2025,-25.3
Hungary,2016,
Hungary,2017,
Hungary,2018,
Hungary,2019,
Hungary,2020,
Hungary,2021,
Hungary,2022,103.5
Hungary,2023,138.1
Hungary,2024,-19.0
Hungary,2025,-9.0
Iceland,2015,-37.6
Iceland,2016,93.6
Iceland,2017,-29.4
Iceland,2018,61.1
Iceland,2019,-37.9
Iceland,2020,7.4
Iceland,2021,25.0
Iceland,2022,-70.9
Iceland,2023,362.2
Iceland,2024,-45.9
Iceland,2025,30.0
Italy,2015,-8.9
Italy,2016,0.6
Italy,2017,4.9
Italy,2018,-4.1
Italy,2019,1.1
Italy,2020,-31.8
Italy,2021,30.4
Italy,2022,-22.8
Italy,2023,16.6
Italy,2024,2.0
Italy,2025,26.3
Lithuania,2015,35.5
Lithuania,2016,30.0
Lithuania,2017,38.4
Lithuania,2018,-20.1
Lithuania,2019,-40.9
Lithuania,2020,-55.9
Lithuania,2021,26.7
Lithuania,2022,0.0
Lithuania,2023,21.1
Lithuania,2024,-2.2
Lithuania,2025,-37.8
Luxembourg,2015,-43.7
Luxembourg,2016,72.4
Luxembourg,2017,-6.5
Luxembourg,2018,27.6
Luxembourg,2019,-5.5
Luxembourg,2020,14.3
Luxembourg,2021,10.0
Luxembourg,2022,-9.1
Luxembourg,2023,-35.0
Luxembourg,2024,65.3
Luxembourg,2025,9.3
Latvia,2016,-22.6
Latvia,2017,-20.8
Latvia,2018,15.8
Latvia,2019,-40.9
Latvia,2020,15.4
Latvia,2021,-60.0
Latvia,2022,33.3
Latvia,2023,50.0
Latvia,2024,-33.4
Latvia,2025,100.1
Montenegro,2022,12.0
Montenegro,2023,-28.6
Montenegro,2024,-35.0
Montenegro,2025,
North Macedonia,2021,13.4
North Macedonia,2022,-47.1
North Macedonia,2023,33.5
North Macedonia,2024,-8.4
North Macedonia,2025,-36.3
Malta,2017,-66.7
Malta,2018,200.3
Malta,2019,-33.3
Malta,2020,0.0
Malta,2021,49.9
Malta,2022,-66.7
Malta,2023,600.6
Netherlands,2015,-19.1
Netherlands,2016,-10.3
Netherlands,2017,-25.8
Netherlands,2018,4.1
Netherlands,2019,4.3
Netherlands,2020,-14.2
Netherlands,2021,-52.4
Netherlands,2022,55.0
Netherlands,2023,34.1
Netherlands,2024,21.6
Netherlands,2025,-18.1
Norway,2016,4.2
Norway,2017,12.4
Norway,2018,14.1
Norway,2019,-5.7
Norway,2020,8.9
Norway,2021,-29.2
Norway,2022,23.0
Norway,2023,30.6
Norway,2024,-19.6
Norway,2025,24.4
Poland,2015,-34.6
Poland,2016,-17.6
Poland,2017,78.5
Poland,2018,-8.0
Poland,2019,4.4
Poland,2020,0.0
Poland,2021,-29.2
Poland,2022,-29.4
Poland,2023,50.0
Poland,2024,-27.8
Poland,2025,-23.1
Portugal,2015,159.6
Portugal,2016,-22.2
Portugal,2017,-21.4
Portugal,2018,-19.4
Portugal,2019,-5.3
Portugal,2020,26.2
Portugal,2021,-4.4
Portugal,2022,-28.3
Portugal,2023,9.2
Portugal,2024,10.9
Portugal,2025,-17.4
Romania,2016,-48.6
Romania,2017,-0.5
Romania,2018,42.4
Romania,2019,13.7
Romania,2020,16.7
Romania,2021,37.7
Romania,2022,-57.3
Romania,2023,2.8
Romania,2024,5.9
Romania,2025,20.6
Serbia,2022,
Serbia,2023,
Serbia,2024,
Serbia,2025,
Sweden,2022,1.5
Sweden,2023,32.7
Sweden,2024,19.7
Sweden,2025,-2.0
Slovenia,2016,-20.0
Slovenia,2017,14.6
Slovenia,2018,-16.4
Slovenia,2019,30.4
Slovenia,2020,-23.3
Slovenia,2021,-23.9
Slovenia,2022,2.9
Slovenia,2023,-5.6
Slovenia,2024,-8.8
Slovenia,2025,3.2
Slovakia,2016,-20.2
Slovakia,2017,262.4
Slovakia,2018,148.4
Slovakia,2019,16.7
Slovakia,2020,-32.1
Slovakia,2021,-24.6
Slovakia,2022,-4.7
Slovakia,2023,-14.6
Slovakia,2024,-20.0
Slovakia,2025,17.8
